"HQ"	65.725	4.560502749	0.6258248973	20.66550183	-2.199637656	0.8756859031	0.06941151753
"QD"	65.96	4.405931201	0.03801408377	21.12617211	0.2575492487	0.9042812864	0.1745173357
"HQ"	65.96	4.405931201	0.03801408377	21.12617211	0.2575492487	0.9042812864	0.1745173357
"HQ"	65.96	4.405931201	0.03801408377	21.12617211	0.2575492487	0.9042812864	0.1745173357
"QD"	66.195	4.524103142	-0.5455275394	20.4278703	2.686343415	0.9580898596	0.2844890498
"HQ"	66.195	4.524103142	-0.5455275394	20.4278703	2.686343415	0.9580898596	0.2844890498
"OMISS2"	71.339	17.72594141	-2.020926246	3.433732584	0.6173381006	2.421501532	0.2844890498
"KMC"	71.489	18.33867272	-2.063949148	3.257581041	0.5570055195	2.46417489	0.2844890498
"KHV"	71.489	18.33867272	-2.063949148	3.257581041	0.5570055195	2.46417489	0.2844890498
"MCQ0"	71.489	18.33867272	-2.063949148	3.257581041	0.5570055195	2.46417489	0.2844890498
"MCS0"	71.489	18.33867272	-2.063949148	3.257581041	0.5570055195	2.46417489	0.2844890498
"MCO0"	71.489	18.33867272	-2.063949148	3.257581041	0.5570055195	2.46417489	0.2844890498
"KMC"	71.639	18.9643109	-2.106972049	3.099529273	0.4966729384	2.506848247	0.2844890498
"OMCQL"	71.715	19.28622732	-2.128770319	3.026358193	0.4661044307	2.528469415	0.2844890498
"HQ"	71.715	19.28622732	-2.128770319	3.026358193	0.4661044307	2.528469415	0.2844890498
"Q9W2"	72.165	19.17931025	2.358021022	2.989084711	-0.3804062864	2.523173465	-0.3078210684
"HQ"	72.165	19.17931025	2.358021022	2.989084711	-0.3804062864	2.523173465	-0.3078210684
"OQLBM1"	72.84	16.15182793	2.127137973	3.677120729	-0.6389063328	2.315394244	-0.3078210684
"MB2L"	72.84	16.15182793	2.127137973	3.677120729	-0.6389063328	2.315394244	-0.3078210684
"HD"	72.84	16.15182793	2.127137973	3.677120729	-0.6389063328	2.315394244	-0.3078210684
"BH"	74.78	9.191705721	1.46424499	7.568211291	-1.360850711	1.796124689	-0.2280591294
"HD"	74.78	9.191705721	1.46424499	7.568211291	-1.360850711	1.796124689	-0.2280591294
"MB2L"	74.78	9.191705721	1.46424499	7.568211291	-1.360850711	1.796124689	-0.2280591294
"OBMBM"	75.08	8.343943134	1.361630302	8.418636247	-1.47389914	1.72770695	-0.2280591294
"MB2L"	75.08	8.343943134	1.361630302	8.418636247	-1.47389914	1.72770695	-0.2280591294
"HD"	75.08	8.343943134	1.361630302	8.418636247	-1.47389914	1.72770695	-0.2280591294
"BH"	77.02	4.350938053	0.6987373181	15.48864708	-2.159607644	1.363016523	-0.1482971904
"HD"	77.02	4.350938053	0.6987373181	15.48864708	-2.159607644	1.363016523	-0.1482971904
"MB2L"	77.02	4.350938053	0.6987373181	15.48864708	-2.159607644	1.363016523	-0.1482971904
"OBMMC"	77.309	3.975636155	0.5998851684	16.76744234	-2.265289476	1.320158635	-0.1482971904
"KMC"	77.459	3.803366706	0.5485778243	17.45525701	-2.320141638	1.297914056	-0.1482971904
"KHV"	77.459	3.803366706	0.5485778243	17.45525701	-2.320141638	1.297914056	-0.1482971904
"MCQ0"	77.459	3.803366706	0.5485778243	17.45525701	-2.320141638	1.297914056	-0.1482971904
"MCS1"	77.459	3.803366706	0.5485778243	17.45525701	-2.320141638	1.297914056	-0.1482971904
"MCO0"	77.459	3.803366706	0.5485778243	17.45525701	-2.320141638	1.297914056	-0.1482971904
"KMC"	77.609	3.64648946	0.4972704801	18.15952733	-2.3749938	1.275669478	-0.1482971904
